pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
0.10520546,0.48571706,-0.37059957,-0.3120428,-0.5821651,-0.8988571,-0.27806908,-0.24994656,-0.06289684,-0.63914555,0.086384684,-0.63946617,-0.35740677,0.2616027,-0.37998948,-0.6965652,-0.7656278,-0.7115835,-0.58206594,-0.42283976,-0.58222866,-0.3450806,-0.07271136,-0.3451278,-0.20241016,-0.15874623,-0.20494916,-0.27421016,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,-0.30766496,-0.060935527,-0.3663425,-0.30608025,-0.41499102,-0.3298938,-0.40486607,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,-0.300437,-0.028988551,0.008036861
0.45844302,1.2395116,-1.3817375,-0.39030233,-0.4365956,-1.014746,-0.2791929,-0.3094256,-0.052735507,-0.63790435,0.47558713,-0.14673032,-0.80237156,0.7735462,-0.6548751,-0.7633536,-0.6032183,-0.5064628,0.16301504,0.3232393,0.162911,0.45418635,0.72675395,0.453849,0.13697623,-0.15762089,0.13446374,-0.16690747,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.8300447,-0.7717465,-0.8379375,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,0.025675317,-0.028988551,0.008036861
0.28182423,-1.021872,1.1625619,0.4395193,1.2708141,1.4278741,0.5076711,0.32125774,0.064510606,1.2611307,0.47558713,0.9053273,1.334299,0.46638012,1.2481792,0.97314405,0.9126041,1.3396236,1.0145361,0.9760584,1.0144992,0.3646156,-0.00054947793,0.36431077,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.79545695,-0.7525355,-0.78596884,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.24803211,-1.021872,1.089072,0.41263735,0.56722784,1.0935025,0.31306228,0.30082688,0.04575123,1.0240616,-0.10821652,-0.053510003,0.8893342,-0.2503408,0.58211017,0.37204874,0.7569615,0.2456464,0.10979497,0.043459635,0.10968673,-0.10506446,-0.35140777,-0.10519876,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,-0.27642316,-0.060935527,-0.3393304,-0.27512243,-0.31241694,-0.25657898,-0.26548344,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
-0.07141332,0.48571706,-0.9435683,-0.28072703,-0.66101533,-0.8451938,-0.28743428,-0.19314535,-0.012611282,-0.8029838,-0.30281773,-0.48631853,-0.83595383,0.056825295,-0.3165543,-0.56298846,-0.7114913,-0.5338122,-0.8481663,-0.7492494,-0.84835,-0.5702819,-0.32401338,-0.57024735,3.6665947,2.8241813,3.664358,3.9320552,6.692542,-0.045031417,4.587981,6.6500673,4.586691,6.6926036,4.482506,5.3544617,-0.060935527,4.7676163,5.304582,4.6941214,5.325455,4.470831,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,-0.300437,-0.028988551,0.008036861
0.10520546,0.8626144,-1.196715,-0.4014096,-0.84904265,-1.2648627,-0.37865132,-0.268159,-0.06367848,-0.8439434,-0.10821652,-0.7260279,-0.94089836,-0.3527295,-0.855753,-0.7633536,-0.84006554,-1.0808008,-0.049865242,-0.14306013,-0.04998605,0.697073,0.8868544,0.6966474,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,0.59498775,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.75922203,-0.7324097,1.2193582,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.7256046,-10.736032,-0.028988551,0.008036861
-0.24803211,-1.021872,1.1594226,0.41768426,0.56722784,1.0949311,0.31774488,0.30466262,0.047053967,1.0364735,-0.10821652,-0.053510003,0.931312,-0.2503408,0.5609651,0.37204874,0.77049565,0.2456464,0.10979497,0.043459635,0.10968673,-0.10563413,-0.35225013,-0.10576823,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,-0.1444651,-0.060935527,-0.22523753,-0.14436375,-0.20056726,-0.12542765,-0.1596708,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
0.28182423,0.8626144,-1.0566423,-0.32267222,-0.46692258,-0.90127534,-0.24922426,-0.22735515,-0.0107874535,-0.7185823,0.086384684,-0.57288027,-0.7352071,0.36399138,-0.23197412,-0.095469885,-0.69795716,-0.3833904,-0.7949462,-0.6093595,-0.7951257,-0.6432468,-0.38440013,-0.64318573,3.6665947,2.8241813,3.664358,3.9320552,0.37367028,-0.045031417,0.38398197,0.3703515,0.3832586,0.37375483,0.3790145,0.4212547,-0.060935527,0.59039915,0.4162141,0.5279025,0.37757158,0.489897,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,-0.300437,-0.028988551,0.008036861
0.28182423,-1.021872,0.8505845,0.30738914,1.0767213,1.1665018,0.37655833,0.22083582,0.044187948,0.9719312,0.47558713,0.33934698,1.0740366,0.46638012,0.7935607,1.0399325,0.8720017,0.8746832,1.3338565,1.2092081,1.3338448,0.6670289,0.25780725,0.6666143,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.79545695,-0.7525355,-0.78596884,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.7778884,0.10881977,-0.69779813,-0.25991783,-1.1128875,-0.81398773,-0.429598,-0.2103304,-0.07253707,-0.9419982,-0.88662136,-0.7060521,-1.100414,-1.0694504,-0.92976063,-1.1640838,-0.86713374,-1.1354996,-0.9546065,-0.9823991,-0.9547985,-0.3988647,-0.113549575,-0.3988923,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,-0.25450975,-0.060935527,-0.32038373,-0.2534082,-0.16468452,-0.16306165,-0.053850368,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,-0.300437,-0.028988551,0.008036861
-2.0142198,-0.64497477,1.1904714,0.07170963,-1.4434516,0.14832884,-0.48279232,0.041714016,-0.0787902,-1.1356252,-2.0542288,-1.2054466,-0.9031183,-2.4005034,-2.124456,-0.89693034,-0.785929,-1.3132708,-1.6996874,-1.9616278,-1.6999382,-1.1444578,-1.0941603,-1.1442147,-0.33816472,-0.15906775,-0.3407143,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.13598268,-0.38624603,-0.3413489,-5.0464506,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,-2.5226893,0.35178766,-0.028988551,0.008036861
0.9882993,1.616409,0.076415464,-0.038892638,0.78254944,0.056699857,0.21454038,-0.042346228,-0.017040579,0.28678915,1.253992,1.4246976,0.490545,1.490267,0.9732936,1.2402974,0.26973295,1.1208282,0.6952157,0.92942846,0.6951536,0.20911804,0.15806518,0.20886968,0.2048535,-0.14877902,0.25891513,-0.015907843,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.92497724,-0.8244746,-0.98057467,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,-0.006770648,0.025675317,-0.028988551,0.008036861
0.81168056,1.616409,-0.91981965,-0.40042782,-0.23340476,-1.0484055,-0.21513495,-0.31712118,-0.058988634,-0.548538,0.86478955,-0.4330498,-0.35740677,1.0807122,-0.031096179,0.30526036,-0.6370536,-0.4791134,-0.10308531,0.18334946,-0.10321031,-0.033177603,0.26690295,-0.033338007,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.8947088,-0.80766267,-0.9350962,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,0.025675317,-0.028988551,0.008036861
0.6350618,1.616409,-1.2577976,-0.4255625,-0.40930128,-1.1270564,-0.2784437,-0.33622414,-0.060551915,-0.6887935,0.67018837,-0.4263912,-0.71421814,0.87593484,-0.42227957,0.104895234,-0.67088896,-0.54748696,-0.2627455,-0.0031703017,-0.2628831,-0.083974324,0.25708085,-0.08411629,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.8630952,-0.7901037,-0.8875963,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,-0.300437,-0.028988551,0.008036861
-0.07141332,0.48571706,-0.11382447,0.05675472,-0.0726717,-0.018122656,0.03210631,0.06976076,-0.017301125,-0.006133901,0.086384684,0.4924946,-0.21468222,-0.14795211,0.3600872,-0.028681515,0.35093772,0.7652855,1.0145361,0.8361686,1.0144992,1.1965222,0.99279577,1.1959155,-0.27028745,-0.15874623,-0.21626292,-0.14062281,1.703959,-0.045031417,1.2690345,1.6923969,1.2681918,1.7040387,1.2429074,1.9387877,-0.060935527,1.8864053,1.9199541,1.8695582,1.9263068,1.7987214,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,1.7903141,0.025675317,-0.028988551,0.008036861
0.28182423,0.8626144,-0.99795836,-0.32003275,-0.46692258,-0.90127534,-0.24660201,-0.22530143,-0.0107874535,-0.7111351,0.086384684,-0.53958726,-0.71002036,0.36399138,-0.23197412,-0.095469885,-0.69795716,-0.3833904,-0.7949462,-0.6093595,-0.7951257,-0.6432468,-0.38440013,-0.64318573,3.6665947,2.8241813,3.664358,3.9320552,9.35312,-0.045031417,6.3580866,9.294158,6.3565574,9.353171,6.210292,6.4271727,-0.060935527,5.66244,6.367543,5.52653,6.368688,5.2333674,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,0.025675317,-0.028988551,0.008036861
-1.4843636,-0.64497477,-0.5453813,-0.4895482,-1.7679505,-1.129879,-0.76637053,-0.38485473,-0.090775356,-1.956058,-2.0542288,-2.1709425,-1.5789611,-1.9909486,-2.5050666,-2.433063,-1.3746635,-1.7508618,-1.1142666,-1.3088087,-1.1144713,-0.17779261,0.14653258,-0.17790052,-0.33816472,-0.15906775,-0.3407143,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.33428624,-0.49638903,-0.5896432,0.19815907,-3.096679,-1.3074703,0.022101043,-2.6658463,-4.6204553,-3.2415233,0.35178766,-0.028988551,0.008036861
-3.42717,-2.5294611,3.1059134,-0.06566547,-2.659564,-0.2088153,-0.9371917,-0.0626942,-0.11370349,-2.353242,-4.194842,-2.8101673,-1.352281,-4.2434998,-3.2557158,-3.0341582,-1.4897037,-1.9559824,-1.9125676,-2.521187,-1.9128352,-0.7576435,-0.7143047,-0.75754094,-0.406042,-0.1592285,-0.40859687,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.71164453,-0.060935527,-0.7156291,-0.706388,0.65723085,0.054325946,0.6518283,-5.0464506,-1.4762914,-0.76627576,0.022101043,-1.3563579,-1.9385742,-2.8821063,0.35178766,-0.028988551,0.008036861
-0.24803211,-1.021872,1.356733,0.46857116,0.8341054,1.4776838,0.36475816,0.34333783,0.042103574,0.87139404,-0.10821652,0.8187657,1.027861,-0.14795211,0.80413324,0.63920224,0.7907969,1.175527,1.0145361,0.7895386,1.0144992,0.53918236,0.07529811,0.5388142,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-0.61447257,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.60126966,0.10881977,-0.2037954,-0.3678247,-1.0522335,-0.9017025,-0.48391616,-0.29234207,-0.07592418,-1.2746396,-0.88662136,-0.8525412,-0.86533827,-0.55750686,-1.542967,-1.2976606,-0.96187264,-0.9987525,-1.0610466,-1.029029,-1.061247,-0.6324743,-0.33602843,-0.63241714,2.1054173,0.5286695,2.1030583,0.36960596,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.59521174,-0.641314,-0.9163462,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-2.1632724,0.35178766,-0.028988551,0.008036861
-0.24803211,-1.021872,1.2686343,0.4332651,0.5702605,1.0977453,0.33216727,0.31650442,0.056433655,0.945866,-0.10821652,0.13293059,1.0152676,-0.14795211,0.5715377,0.5056255,1.0885477,0.31401998,0.10979497,-0.04980024,0.10968673,-0.089258686,-0.42828745,-0.08939873,-0.27028745,-0.15874623,-0.27283174,-0.086430445,0.041098073,-0.045031417,-0.058544293,0.039840106,-0.05920797,0.041183844,-0.05293202,0.11555173,-0.060935527,-0.00042318678,0.11328976,0.01982712,0.1329995,0.04882782,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
0.45844302,1.2395116,-0.21589653,0.12139417,0.46411607,0.16437432,0.24113755,0.11728096,-0.00062612264,0.48910463,0.86478955,1.564528,0.070766896,0.5687688,0.8675684,0.5056255,0.68252385,1.3669729,1.1741962,1.1159482,1.1741719,0.8848684,0.6691825,0.8843747,-0.066655606,-0.15810318,-0.06918399,-0.086430445,3.0342479,-0.045031417,2.154087,3.0144424,2.1531248,3.0343227,2.1068006,2.7625797,-0.060935527,2.5613143,2.7362585,2.4419613,2.6977577,2.2905703,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,1.4308971,0.025675317,-0.028988551,0.008036861
-0.42465088,-1.021872,1.0550078,0.36994353,0.38829857,1.0530659,0.21866107,0.2683786,0.032723885,0.59708893,-0.30281773,0.17288215,0.6710496,-0.3527295,0.4129498,0.63920224,0.7095921,0.21829699,0.10979497,-0.09643018,0.10968673,0.019622238,-0.3222236,0.019442666,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.63936836,-0.6658398,-0.55144405,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
0.10520546,0.8626144,-1.1516542,-0.4033398,-2.4321115,-2.7351236,-0.5846857,-0.019439587,-0.08608551,-1.2882928,-3.0272348,-1.4717903,-1.1423919,-2.6052809,-1.6909823,-2.099121,-0.91450316,-1.2995962,-2.8173087,-3.7801952,-2.8176477,5.0381403,13.338955,5.0361385,-0.406042,-0.1592285,-0.40859687,-0.27421016,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,4.482506,-0.30766496,-0.060935527,-0.3663425,-0.30608025,-0.41499102,-0.3298938,7.9793973,0.19815907,-68.83812,-90.06338,-137.7727,-11.832268,-60.93996,-33.07313,-10.736032,-0.028988551,0.008036861
0.81168056,1.616409,-1.029533,-0.4095919,-0.23340476,-1.0484055,-0.22487475,-0.3240861,-0.059509728,-0.5783268,0.86478955,-0.4263912,-0.46654907,1.0807122,-0.031096179,0.30526036,-0.65058774,-0.4791134,-0.10308531,0.18334946,-0.10321031,-0.033177603,0.26690295,-0.033338007,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.8947088,-0.80766267,-0.9350962,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,-0.300437,-0.028988551,0.008036861
-0.24803211,-1.021872,1.2505361,0.46889004,0.81287646,1.4472435,0.36513278,0.3435802,0.045230135,0.90490645,-0.10821652,0.7455211,1.0152676,-0.14795211,0.8358508,0.63920224,0.60808617,0.95673156,0.8016559,0.60301894,0.8016021,0.35873434,-0.08114324,0.35843167,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-0.61447257,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.42465088,0.48571706,-1.1100596,-0.34423202,-1.0492008,-1.0700225,-0.4245408,-0.240944,-0.073058166,-0.94572175,-0.6920201,-0.6727591,-1.1339964,-0.7622843,-0.8663255,-1.1640838,-0.86713374,-1.1218249,-1.0078266,-1.029029,-1.0080228,-0.5184505,-0.26109698,-0.51843476,-0.20241016,-0.15038663,-0.20494916,-0.27421016,1.0388147,-0.045031417,0.8265082,1.0313742,0.8257252,1.0388969,0.81096095,1.2623465,-0.060935527,1.3324606,1.2496612,1.4008687,1.2934345,1.3967111,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,-0.300437,-0.028988551,0.008036861
-0.24803211,-1.021872,0.93131506,0.3619927,0.52173734,1.0278713,0.26642358,0.26233575,0.052264903,0.6889377,-0.10821652,0.18619934,0.7004341,-0.14795211,0.47638494,0.7059906,0.97350764,0.27299583,0.16301504,-0.0031703017,0.162911,-0.007896332,-0.3392484,-0.008065913,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-0.61447257,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
0.10520546,0.48571706,-0.971411,-0.29756647,-0.55183816,-0.8572657,-0.26383397,-0.20706087,-0.011308547,-0.75705945,-0.10821652,-0.4263912,-0.78558046,0.2616027,-0.25311917,-0.36262336,-0.69795716,-0.42441455,-0.74172616,-0.6093595,-0.74190146,-0.5244504,-0.28812855,-0.5244325,3.6665947,2.8241813,3.664358,3.9320552,0.041098073,-0.045031417,0.16271883,0.039840106,0.16202532,0.041183844,0.16304122,0.077951916,-0.060935527,0.30841574,0.076031685,0.28541186,0.054325946,0.27938673,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.36618757,0.025675317,-0.028988551,0.008036861
-0.07141332,-0.64497477,1.3616332,0.4418708,0.988773,1.4430586,0.40521583,0.32304496,0.043406308,0.9818608,0.086384684,0.85205865,1.1453989,0.056825295,0.8464233,0.8395673,0.77049565,1.2165511,1.0145361,0.8361686,1.0144992,0.4544497,0.007956196,0.45411226,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.7269429,-0.71448106,-0.71240664,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.24803211,0.48571706,-0.93010503,-0.3110777,-0.76715976,-0.8281514,-0.35561293,-0.24921307,-0.06810778,-0.79801905,-0.30281773,-0.7060521,-0.9325028,-0.14795211,-0.8240354,-0.4962001,-0.7656278,-0.6842341,-0.7949462,-0.7026194,-0.7951257,-0.46531242,-0.19628249,-0.46531597,-0.27028745,-0.15890698,-0.27283174,-0.27421016,0.7062425,-0.045031417,0.38398197,0.7008629,0.3832586,0.7063259,0.3790145,0.8675484,-0.060935527,0.64976406,0.8584513,0.65723085,0.88039845,0.6518283,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,-0.300437,-0.028988551,0.008036861
-3.42717,-2.5294611,3.090212,-0.050149705,-2.6989892,-0.30769038,-0.929325,-0.05090186,-0.11031638,-2.3817894,-4.194842,-2.9566565,-1.4236432,-4.2434998,-3.2134256,-3.0341582,-1.4964707,-1.9833319,-2.178668,-2.7543368,-2.1789565,-1.2680023,-1.1454096,-1.2677143,-0.406042,-0.1592285,-0.40859687,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.91682506,-0.71164453,-0.060935527,-0.7156291,-0.706388,0.65723085,0.054325946,-0.0930546,-5.0464506,-0.78183955,-0.76627576,0.022101043,0.6078752,-1.9385742,-3.2415233,0.35178766,-0.028988551,0.008036861
-0.24803211,-1.021872,1.1987239,0.45713645,0.83713806,1.4843575,0.35426915,0.33464718,0.04236412,0.83167565,-0.10821652,0.8121071,0.9229165,-0.14795211,0.77241564,0.63920224,0.7907969,1.1618522,1.0145361,0.7895386,1.0144992,0.53622204,0.07130557,0.53585494,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-0.61447257,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.07141332,-1.021872,0.97662544,0.37728602,0.6551761,1.0039053,0.33553874,0.27395904,0.05773639,0.9446248,0.086384684,0.19951652,0.9355098,0.056825295,0.5398201,0.7727789,1.0817807,0.32769468,0.2162351,0.09008958,0.21613526,-0.03416241,-0.35549846,-0.03432245,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.7212196,-0.71130216,-0.67442673,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,-0.006770648,0.35178766,-0.028988551,0.008036861
0.28182423,-1.021872,0.6670407,0.29303688,1.0767213,1.1665018,0.36213592,0.20992778,0.042624667,0.9409012,0.47558713,0.33934698,0.94810313,0.46638012,0.7935607,1.0399325,0.8720017,0.8746832,1.3338565,1.2092081,1.3338448,0.6670289,0.25780725,0.6666143,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.79545695,-0.7525355,-0.78596884,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
0.45844302,0.8626144,-0.85124856,-0.30591884,-0.29102606,-0.8241812,-0.19322038,-0.21503945,-0.010266359,-0.6006684,0.2809859,-0.5129529,-0.4833402,0.5687688,0.15920924,0.104895234,-0.677656,-0.32869154,-0.74172616,-0.4694697,-0.74190146,-0.69070077,-0.40575776,-0.6906225,3.5987175,2.8090696,3.5964754,3.8569434,-0.6240463,-0.045031417,-0.27980742,-0.6211826,-0.28044125,-0.6239582,-0.26890525,-0.71164453,-0.060935527,-0.37428084,-0.706388,-0.45822576,-0.7717465,-0.46549615,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,0.025675317,-0.028988551,0.008036861
0.10520546,-1.021872,0.9435371,0.30471924,0.8886939,1.1183327,0.32036713,0.21880662,0.043406308,0.7522389,0.2809859,0.27276105,0.94390535,0.15921399,0.6772629,0.97314405,0.7975639,1.079804,0.961316,0.8361686,0.9612749,0.45245132,0.07232861,0.45211458,-0.13453288,-0.1584247,-0.13706657,-0.18032031,0.041098073,-0.045031417,-0.058544293,0.039840106,-0.05920797,0.041183844,-0.05293202,0.077951916,-0.060935527,-0.032932542,0.076031685,-0.08640688,0.054325946,-0.0930546,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
5.0505314,2.3702035,-1.085565,-0.12879246,3.4513245,-0.27664763,1.1180948,0.10112169,0.13251336,2.6612034,3.978409,3.0294185,2.2578108,3.7428186,3.3521113,2.9100068,2.0156355,2.7207694,3.6223195,4.0536346,3.6224883,1.0953916,0.77066445,1.0948216,0.40848535,-0.14942206,0.40599406,-0.039485518,-0.29147413,-0.045031417,1.7115607,-0.29067126,1.7106583,-0.29138717,2.1068006,-0.46698084,-0.060935527,1.3997687,-0.4639481,0.90860134,-0.82992065,1.0819716,0.19815907,0.37558022,0.31611335,0.022101043,-0.046869148,0.74330705,2.1497312,0.025675317,-0.028988551,0.008036861
0.10520546,-1.021872,1.0965394,0.40214846,0.82500726,1.0336759,0.41495565,0.29285505,0.05513092,1.3641502,0.2809859,0.02639311,1.1579921,0.15921399,0.65611786,0.63920224,0.9126041,0.40974295,0.26945516,0.27660933,0.26935953,-0.09348728,-0.3275151,-0.093625784,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,0.04682994,-0.060935527,-0.05984105,0.04519258,-0.11292589,0.02331671,-0.11822001,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
